"","AREAYEAR","AREA","OCC_GROUP","YEAR","AREA_TITLE","TOT_EMP","AO_EMP","nat_growth","nat_share","loc_share","natl_shock_wt","true_growth","index_nsa"
"170",105802016,10580,"Entertainment",2016,"Albany-Schenectady-Troy, NY",5350,442510,NA,0.0120901222571241,0.0120901222571241,NA,NA,186.48625
"171",105802016,10580,"STEM & Professions",2016,"Albany-Schenectady-Troy, NY",87440,442510,NA,0.197600054236062,0.197600054236062,NA,NA,186.48625
"172",105802016,10580,"Service Sector",2016,"Albany-Schenectady-Troy, NY",180140,442510,NA,0.407086845495017,0.407086845495017,NA,NA,186.48625
"173",105802016,10580,"Public Sector & Education",2016,"Albany-Schenectady-Troy, NY",54420,442510,NA,0.12298027163228,0.12298027163228,NA,NA,186.48625
"174",105802016,10580,"Health Sector",2016,"Albany-Schenectady-Troy, NY",41960,442510,NA,0.0948227158708278,0.0948227158708278,NA,NA,186.48625
"175",105802016,10580,"Skilled Trades",2016,"Albany-Schenectady-Troy, NY",73010,442510,NA,0.164990621680866,0.164990621680866,NA,NA,186.48625
"176",105802017,10580,"Agriculture",2017,"Albany-Schenectady-Troy, NY",190,448160,0.0310994730546665,0.000519762265259542,0.000423955730096394,0.0000161643325632716,0.0127217263586035,190.92375
"177",105802017,10580,"Health Sector",2017,"Albany-Schenectady-Troy, NY",42190,448160,0.0207224566218244,0.0948227158708278,0.0941404855408783,0.00196495961639681,0.0127217263586035,190.92375
"178",105802017,10580,"Skilled Trades",2017,"Albany-Schenectady-Troy, NY",74530,448160,0.00866715011657236,0.164990621680866,0.16630221349518,0.00142999848593466,0.0127217263586035,190.92375
"179",105802017,10580,"Public Sector & Education",2017,"Albany-Schenectady-Troy, NY",54500,448160,0.0158166487129007,0.12298027163228,0.121608354159229,0.00194513575502487,0.0127217263586035,190.92375
"180",105802017,10580,"Entertainment",2017,"Albany-Schenectady-Troy, NY",5350,448160,0.0226264950504542,0.0120901222571241,0.0119377008211353,0.000273557091410205,0.0127217263586035,190.92375
"181",105802017,10580,"Service Sector",2017,"Albany-Schenectady-Troy, NY",183140,448160,0.0128548052534285,0.407086845495017,0.408648696893966,0.00523302212007098,0.0127217263586035,190.92375
"182",105802017,10580,"STEM & Professions",2017,"Albany-Schenectady-Troy, NY",88280,448160,0.0229425616055889,0.197600054236062,0.196983220278472,0.00453345141757857,0.0127217263586035,190.92375
"183",105802018,10580,"Service Sector",2018,"Albany-Schenectady-Troy, NY",183930,451810,0.00772362603218774,0.407086845495017,0.407095903145127,0.0031441865572265,0.00805479941095096,197.15625
"184",105802018,10580,"Public Sector & Education",2018,"Albany-Schenectady-Troy, NY",55630,451810,0.01193265756871,0.12298027163228,0.123126978154534,0.00146748146909494,0.00805479941095096,197.15625
"185",105802018,10580,"Health Sector",2018,"Albany-Schenectady-Troy, NY",42400,451810,0.0125419517764624,0.0948227158708278,0.0938447577521525,0.00118926192976512,0.00805479941095096,197.15625
"186",105802018,10580,"Skilled Trades",2018,"Albany-Schenectady-Troy, NY",74790,451810,0.0301776437171053,0.164990621680866,0.165534184723667,0.00497902819774889,0.00805479941095096,197.15625
"187",105802018,10580,"Entertainment",2018,"Albany-Schenectady-Troy, NY",5660,451810,0.0287237782725888,0.0120901222571241,0.012527389832009,0.000347273991002124,0.00805479941095096,197.15625
"188",105802018,10580,"STEM & Professions",2018,"Albany-Schenectady-Troy, NY",89160,451810,0.0317612044610044,0.197600054236062,0.197339589650517,0.00627601572409713,0.00805479941095096,197.15625
"189",105802018,10580,"Agriculture",2018,"Albany-Schenectady-Troy, NY",220,451810,0.0040131682081831,0.000519762265259542,0.000486930346827206,0.00000208589339875283,0.00805479941095096,197.15625
"190",105802019,10580,"Entertainment",2019,"Albany-Schenectady-Troy, NY",6470,452910,0.0248459233774963,0.0120901222571241,0.0142853988651167,0.000300390251225068,0.00247902786692933,201.4575
"191",105802019,10580,"Agriculture",2019,"Albany-Schenectady-Troy, NY",130,452910,0.00215470130843456,0.000519762265259542,0.000287032743812236,0.00000111993243302965,0.00247902786692933,201.4575
"192",105802019,10580,"Service Sector",2019,"Albany-Schenectady-Troy, NY",171390,452910,-0.0713622426516318,0.407086845495017,0.378419553553686,-0.0290506302485027,0.00247902786692933,201.4575
"193",105802019,10580,"Public Sector & Education",2019,"Albany-Schenectady-Troy, NY",54900,452910,0.0174855599946808,0.12298027163228,0.121216135656091,0.00215037891778836,0.00247902786692933,201.4575
"194",105802019,10580,"Skilled Trades",2019,"Albany-Schenectady-Troy, NY",80570,452910,0.0939050671882357,0.164990621680866,0.177894062838091,0.0154934554143705,0.00247902786692933,201.4575
"195",105802019,10580,"Health Sector",2019,"Albany-Schenectady-Troy, NY",46900,452910,0.185588053275097,0.0948227158708278,0.103552582190722,0.0175979632447246,0.00247902786692933,201.4575
"196",105802019,10580,"STEM & Professions",2019,"Albany-Schenectady-Troy, NY",92550,452910,0.0517212182193637,0.197600054236062,0.204345234152481,0.0102201155253015,0.00247902786692933,201.4575
"197",105802020,10580,"Agriculture",2020,"Albany-Schenectady-Troy, NY",200,420400,-0.00738501807304001,0.000519762265259542,0.000475737392959087,-0.00000383845372262593,-0.0717581859530591,212.47125
"198",105802020,10580,"STEM & Professions",2020,"Albany-Schenectady-Troy, NY",91140,420400,0.0071636205321167,0.197600054236062,0.216793529971456,0.00141553180567283,-0.0717581859530591,212.47125
"199",105802020,10580,"Health Sector",2020,"Albany-Schenectady-Troy, NY",45350,420400,-0.00306783379536175,0.0948227158708278,0.107873453853473,-0.00029090033231651,-0.0717581859530591,212.47125
"200",105802020,10580,"Entertainment",2020,"Albany-Schenectady-Troy, NY",5910,420400,-0.0767101665147507,0.0120901222571241,0.014058039961941,-0.000927435291527685,-0.0717581859530591,212.47125
"201",105802020,10580,"Skilled Trades",2020,"Albany-Schenectady-Troy, NY",75850,420400,-0.036701549289862,0.164990621680866,0.180423406279734,-0.00605541143398528,-0.0717581859530591,212.47125
"202",105802020,10580,"Public Sector & Education",2020,"Albany-Schenectady-Troy, NY",51350,420400,-0.0388805625599318,0.12298027163228,0.122145575642245,-0.00478154214483625,-0.0717581859530591,212.47125
"203",105802020,10580,"Service Sector",2020,"Albany-Schenectady-Troy, NY",150610,420400,-0.091484161119391,0.407086845495017,0.35825404376784,-0.0372419985628508,-0.0717581859530591,212.47125
"204",105802021,10580,"Health Sector",2021,"Albany-Schenectady-Troy, NY",46770,419450,0.00956382752566145,0.0948227158708278,0.111503158898558,0.000906868100103397,-0.00225969886539331,240.36625
"205",105802021,10580,"Agriculture",2021,"Albany-Schenectady-Troy, NY",280,419450,-0.0436980065923717,0.000519762265259542,0.000667540827273811,-0.0000227125748937775,-0.00225969886539331,240.36625
"206",105802021,10580,"Skilled Trades",2021,"Albany-Schenectady-Troy, NY",76770,419450,0.00741337255051196,0.164990621680866,0.18302539039218,0.00122313694586084,-0.00225969886539331,240.36625
"207",105802021,10580,"Service Sector",2021,"Albany-Schenectady-Troy, NY",146000,419450,-0.0172770062185834,0.407086845495017,0.34807485993563,-0.00703324196112089,-0.00225969886539331,240.36625
"208",105802021,10580,"STEM & Professions",2021,"Albany-Schenectady-Troy, NY",94180,419450,0.0325001978974751,0.197600054236062,0.224532125402313,0.00642204086722385,-0.00225969886539331,240.36625
"209",105802021,10580,"Public Sector & Education",2021,"Albany-Schenectady-Troy, NY",49680,419450,-0.0187419814472121,0.12298027163228,0.118440815353439,-0.00230489396930528,-0.00225969886539331,240.36625
"210",105802021,10580,"Entertainment",2021,"Albany-Schenectady-Troy, NY",5780,419450,-0.0526360144953709,0.0120901222571241,0.013779949934438,-0.000636375850376792,-0.00225969886539331,240.36625
"211",105802022,10580,"Agriculture",2022,"Albany-Schenectady-Troy, NY",400,428460,-0.00114893477333158,0.000519762265259542,0.000933576063109742,-0.000000597172940422282,0.021479998092786,268.585
"212",105802022,10580,"Public Sector & Education",2022,"Albany-Schenectady-Troy, NY",49390,428460,0.0281603793479505,0.12298027163228,0.115273304392475,0.00346317110147899,0.021479998092786,268.585
"213",105802022,10580,"Health Sector",2022,"Albany-Schenectady-Troy, NY",46080,428460,0.0238117521050894,0.0948227158708278,0.107547962470242,0.00225789500424748,0.021479998092786,268.585
"214",105802022,10580,"Skilled Trades",2022,"Albany-Schenectady-Troy, NY",81470,428460,0.0545532311051754,0.164990621680866,0.190146104653877,0.00900077151474285,0.021479998092786,268.585
"215",105802022,10580,"Entertainment",2022,"Albany-Schenectady-Troy, NY",5980,428460,0.0946765113294107,0.0120901222571241,0.0139569621434906,0.00114465059685057,0.021479998092786,268.585
"216",105802022,10580,"STEM & Professions",2022,"Albany-Schenectady-Troy, NY",96240,428460,0.0662247524097581,0.197600054236062,0.224618400784204,0.013086014667938,0.021479998092786,268.585
"217",105802022,10580,"Service Sector",2022,"Albany-Schenectady-Troy, NY",148910,428460,0.0339545750945277,0.407086845495017,0.347547028894179,0.013822460865355,0.021479998092786,268.585
"218",105802023,10580,"Health Sector",2023,"Albany-Schenectady-Troy, NY",46790,439240,0.0303740898501228,0.0948227158708278,0.106524906656953,0.00288015369169319,0.025112609984363,292.15375
"219",105802023,10580,"Entertainment",2023,"Albany-Schenectady-Troy, NY",5900,439240,0.0470634671867563,0.0120901222571241,0.0134322921409708,0.000569003072132034,0.025112609984363,292.15375
"220",105802023,10580,"Public Sector & Education",2023,"Albany-Schenectady-Troy, NY",51680,439240,0.0325123686766651,0.12298027163228,0.117657772516164,0.00399837993126509,0.025112609984363,292.15375
"221",105802023,10580,"Service Sector",2023,"Albany-Schenectady-Troy, NY",152460,439240,0.0200442655873827,0.407086845495017,0.347099535561424,0.00815975684823195,0.025112609984363,292.15375
"222",105802023,10580,"Agriculture",2023,"Albany-Schenectady-Troy, NY",330,439240,-0.0637242013934534,0.000519762265259542,0.000751297696020399,-0.0000331214352681166,0.025112609984363,292.15375
"223",105802023,10580,"STEM & Professions",2023,"Albany-Schenectady-Troy, NY",99820,439240,0.0352124839005986,0.197600054236062,0.227256169747746,0.00695798872854476,0.025112609984363,292.15375
"224",105802023,10580,"Skilled Trades",2023,"Albany-Schenectady-Troy, NY",82250,439240,0.0169721648638749,0.164990621680866,0.187255259083872,0.00280024803216087,0.025112609984363,292.15375
"225",107402016,10740,"Agriculture",2016,"Albuquerque, NM",290,381570,NA,0.000760017821107529,0.000760017821107529,NA,NA,188.285
"226",107402016,10740,"STEM & Professions",2016,"Albuquerque, NM",67790,381570,NA,0.177660717561653,0.177660717561653,NA,NA,188.285
"227",107402016,10740,"Service Sector",2016,"Albuquerque, NM",165480,381570,NA,0.4336818932306,0.4336818932306,NA,NA,188.285
"228",107402016,10740,"Public Sector & Education",2016,"Albuquerque, NM",38870,381570,NA,0.101868595539482,0.101868595539482,NA,NA,188.285
"229",107402016,10740,"Entertainment",2016,"Albuquerque, NM",5330,381570,NA,0.0139686034017349,0.0139686034017349,NA,NA,188.285
"230",107402016,10740,"Skilled Trades",2016,"Albuquerque, NM",63670,381570,NA,0.166863222999712,0.166863222999712,NA,NA,188.285
"231",107402016,10740,"Health Sector",2016,"Albuquerque, NM",40150,381570,NA,0.105223156956784,0.105223156956784,NA,NA,188.285
"232",107402017,10740,"Health Sector",2017,"Albuquerque, NM",39860,381200,0.0207224566218244,0.105223156956784,0.104564533053515,0.00218048230564837,-0.00102206614602442,195.425
"233",107402017,10740,"Public Sector & Education",2017,"Albuquerque, NM",39360,381200,0.0158166487129007,0.101868595539482,0.103252885624344,0.00161121979052455,-0.00102206614602442,195.425
"234",107402017,10740,"STEM & Professions",2017,"Albuquerque, NM",65880,381200,0.0229425616055889,0.177660717561653,0.172822665267576,0.00407599195755135,-0.00102206614602442,195.425
"235",107402017,10740,"Agriculture",2017,"Albuquerque, NM",420,381200,0.0310994730546665,0.000760017821107529,0.00110178384050367,0.0000236361537486,-0.00102206614602442,195.425
"236",107402017,10740,"Service Sector",2017,"Albuquerque, NM",167180,381200,0.0128548052534285,0.4336818932306,0.438562434417629,0.00557489627941753,-0.00102206614602442,195.425
"237",107402017,10740,"Skilled Trades",2017,"Albuquerque, NM",62940,381200,0.00866715011657236,0.166863222999712,0.16511017838405,0.00144622860267359,-0.00102206614602442,195.425
"238",107402017,10740,"Entertainment",2017,"Albuquerque, NM",5550,381200,0.0226264950504542,0.0139686034017349,0.0145592864637985,0.000316060535731113,-0.00102206614602442,195.425
"239",107402018,10740,"Public Sector & Education",2018,"Albuquerque, NM",38980,386050,0.01193265756871,0.101868595539482,0.100971376764668,0.00121556306757806,0.0127757811065348,203.055
"240",107402018,10740,"Agriculture",2018,"Albuquerque, NM",500,386050,0.0040131682081831,0.000760017821107529,0.00129516901955705,0.00000305007935732133,0.0127757811065348,203.055
"241",107402018,10740,"Entertainment",2018,"Albuquerque, NM",5250,386050,0.0287237782725888,0.0139686034017349,0.013599274705349,0.000401231066889164,0.0127757811065348,203.055
"242",107402018,10740,"STEM & Professions",2018,"Albuquerque, NM",65590,386050,0.0317612044610044,0.177660717561653,0.169900271985494,0.00564271837516442,0.0127757811065348,203.055
"243",107402018,10740,"Health Sector",2018,"Albuquerque, NM",37770,386050,0.0125419517764624,0.105223156956784,0.0978370677373397,0.00131970376031912,0.0127757811065348,203.055
"244",107402018,10740,"Service Sector",2018,"Albuquerque, NM",172810,386050,0.00772362603218774,0.4336818932306,0.447636316539308,0.00334959676024433,0.0127757811065348,203.055
"245",107402018,10740,"Skilled Trades",2018,"Albuquerque, NM",65160,386050,0.0301776437171053,0.166863222999712,0.168786426628675,0.0050355388931732,0.0127757811065348,203.055
"246",107402019,10740,"Entertainment",2019,"Albuquerque, NM",5200,392110,0.0248459233774963,0.0139686034017349,0.0132615847593787,0.00034706284981014,0.0156711392011604,213.595
"247",107402019,10740,"Service Sector",2019,"Albuquerque, NM",156740,392110,-0.0713622426516318,0.4336818932306,0.399734768304812,-0.0309485124983411,0.0156711392011604,213.595
"248",107402019,10740,"Skilled Trades",2019,"Albuquerque, NM",70970,392110,0.0939050671882357,0.166863222999712,0.180995128917906,0.0156693021670335,0.0156711392011604,213.595
"249",107402019,10740,"Health Sector",2019,"Albuquerque, NM",48580,392110,0.185588053275097,0.105223156956784,0.123893805309735,0.0195281608590695,0.0156711392011604,213.595
"250",107402019,10740,"Agriculture",2019,"Albuquerque, NM",490,392110,0.00215470130843456,0.000760017821107529,0.0012496493330953,0.00000163761139357398,0.0156711392011604,213.595
"251",107402019,10740,"Public Sector & Education",2019,"Albuquerque, NM",41200,392110,0.0174855599946808,0.101868595539482,0.105072556170462,0.00178122943887947,0.0156711392011604,213.595
"252",107402019,10740,"STEM & Professions",2019,"Albuquerque, NM",68930,392110,0.0517212182193637,0.177660717561653,0.175792507204611,0.009188828742015,0.0156711392011604,213.595
"253",107402020,10740,"Health Sector",2020,"Albuquerque, NM",49280,374380,-0.00306783379536175,0.105223156956784,0.131630963192478,-0.000322807156966675,-0.0452169034199587,230.56
"254",107402020,10740,"Public Sector & Education",2020,"Albuquerque, NM",38980,374380,-0.0388805625599318,0.101868595539482,0.104118809765479,-0.00396070830176521,-0.0452169034199587,230.56
"255",107402020,10740,"Skilled Trades",2020,"Albuquerque, NM",69810,374380,-0.036701549289862,0.166863222999712,0.186468294246488,-0.00612413880358915,-0.0452169034199587,230.56
"256",107402020,10740,"Agriculture",2020,"Albuquerque, NM",520,374380,-0.00738501807304001,0.000760017821107529,0.00138896308563492,-0.00000561274534471159,-0.0452169034199587,230.56
"257",107402020,10740,"Service Sector",2020,"Albuquerque, NM",140360,374380,-0.091484161119391,0.4336818932306,0.374913189807148,-0.0396750241948707,-0.0452169034199587,230.56
"258",107402020,10740,"STEM & Professions",2020,"Albuquerque, NM",70660,374380,0.0071636205321167,0.177660717561653,0.188738714674929,0.00127269396407525,-0.0452169034199587,230.56
"259",107402020,10740,"Entertainment",2020,"Albuquerque, NM",4770,374380,-0.0767101665147507,0.0139686034017349,0.0127410652278434,-0.0010715338929256,-0.0452169034199587,230.56
"260",107402021,10740,"Agriculture",2021,"Albuquerque, NM",540,364550,-0.0436980065923717,0.000760017821107529,0.00148127828830064,-0.0000332112637570768,-0.0262834553127838,266.23
